Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados;;;;;;% em Volumes;;;;;;;;;;;;;;;;Densidade GLP Gás;Densidade GLP Líquido;"PCS GP
(kJ/m³)";Data de atualização
;;ANP;Operador;;;;;;;;Associado;Não Associado;Gás Total;;;;;;;;;Leves;;Médios;;Pesados;;Metano;Etano;Propano;Iso-Butano;Butano;Iso-Pentano;n-Pentano;Hexanos;Heptanos;Octanos;Nonanos;Decanos;Undecanos;Oxigênio;Nitrogênio;Gás Carbônico;;;;
;;;;;;;;;;;;;;;;;;;;;;Corte;Volume;Corte;Volume;Corte;Volume;;;;;;;;;;;;;;;;;;;;
Rio de Janeiro;Campos;7-FR-21HP-RJS;OUP1;FRADE;Petro Rio Jaguar;480000038969720;2023/03;617,7101;0,0000;617,7101;5,0491;0,0000;5,0491;156,33200;17.096,4705;FPSO FRADE;UEP;526;2021/02;Frade;19,5;< 290ºC;22.3%;290ºC a 380ºC;16.5%;> 380ºC;61.2%;92,988;4,4186;1,699;0,2605;0,308;0,0853;0,078;0,029;0;0;0;0;0;0;0,1329;0;1,98211;525,90507;38958,6059;09/05/2023
Rio de Janeiro;Campos;7-FR-25HP-RJS;MUP4;FRADE;Petro Rio Jaguar;480000038969720;2023/03;2.009,5781;0,0000;2.009,5781;16,0682;0,0000;16,0682;497,50700;2.673,0739;FPSO FRADE;UEP;696;2021/02;Frade;19,5;< 290ºC;22.3%;290ºC a 380ºC;16.5%;> 380ºC;61.2%;92,988;4,4186;1,699;0,2605;0,308;0,0853;0,078;0,029;0;0;0;0;0;0;0,1329;0;1,98211;525,90507;38958,6059;09/05/2023
Rio de Janeiro;Campos;7-FR-55HP-RJS;MUP3A;FRADE;Petro Rio Jaguar;480000038969720;2023/03;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;FPSO FRADE;UEP;0;2021/02;Frade;19,5;< 290ºC;22.3%;290ºC a 380ºC;16.5%;> 380ºC;61.2%;92,988;4,4186;1,699;0,2605;0,308;0,0853;0,078;0,029;0;0;0;0;0;0;0,1329;0;1,98211;525,90507;38958,6059;09/05/2023
Rio de Janeiro;Campos;7-FR-8HP-RJS;MUP2ST;FRADE;Petro Rio Jaguar;480000038969720;2023/03;1.772,2696;0,0000;1.772,2696;7,6436;0,0000;7,6436;236,66300;5.768,1027;FPSO FRADE;UEP;725;2021/02;Frade;19,5;< 290ºC;22.3%;290ºC a 380ºC;16.5%;> 380ºC;61.2%;92,988;4,4186;1,699;0,2605;0,308;0,0853;0,078;0,029;0;0;0;0;0;0;0,1329;0;1,98211;525,90507;38958,6059;09/05/2023
Rio de Janeiro;Campos;7-FR-30H-RJS;MDP2;FRADE;Petro Rio Jaguar;480000038969720;2023/03;1.768,3070;0,0000;1.768,3070;15,5552;0,0000;15,5552;481,62200;101,1057;FPSO FRADE;UEP;613;2021/02;Frade;19,5;< 290ºC;22.3%;290ºC a 380ºC;16.5%;> 380ºC;61.2%;92,988;4,4186;1,699;0,2605;0,308;0,0853;0,078;0,029;0;0;0;0;0;0;0,1329;0;1,98211;525,90507;38958,6059;09/05/2023
Rio de Janeiro;Campos;7-FR-26HP-RJS;MDP1-ST2;FRADE;Petro Rio Jaguar;480000038969720;2023/03;1.242,6798;0,0000;1.242,6798;45,4991;0,0000;45,4991;1.408,75400;1.171,9580;FPSO FRADE;UEP;733;2021/02;Frade;19,5;< 290ºC;22.3%;290ºC a 380ºC;16.5%;> 380ºC;61.2%;92,988;4,4186;1,699;0,2605;0,308;0,0853;0,078;0,029;0;0;0;0;0;0;0,1329;0;1,98211;525,90507;38958,6059;09/05/2023
Rio de Janeiro;Campos;7-FR-60HP-RJS;MUP5;FRADE;Petro Rio Jaguar;480000038969720;2023/03;8.395,9407;0,0000;8.395,9407;68,5963;0,0000;68,5963;2.123,89400;93,6553;FPSO FRADE;UEP;727;2021/02;Frade;19,5;< 290ºC;22.3%;290ºC a 380ºC;16.5%;> 380ºC;61.2%;92,988;4,4186;1,699;0,2605;0,308;0,0853;0,078;0,029;0;0;0;0;0;0;0,1329;0;1,98211;525,90507;38958,6059;09/05/2023
Rio de Janeiro;Santos;7-BUZ-29D-RJS;7BUZ29DRJS;TAMBUATÁ;Petrobras;48610012913201005;2023/03;167,3016;0,0000;167,3016;9,7185;0,0000;9,7185;45,38600;0,0166;Petrobras 75 (P-75);UEP;513;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;7-BUZ-12-RJS;7BUZ12RJS;TAMBUATÁ;Petrobras;48610012913201005;2023/03;83,6350;0,0000;83,6350;3,4575;0,0000;3,4575;16,14600;0,0166;Petrobras 77;UEP;166;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;7-BUZ-23-RJS;7BUZ23RJS;TAMBUATÁ;Petrobras;48610012913201005;2023/03;290,5553;0,0000;290,5553;14,1570;0,0000;14,1570;66,11400;0,0000;Petrobras 75 (P-75);UEP;535;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;7-BUZ-10-RJS;7BUZ10RJS;TAMBUATÁ;Petrobras;48610012913201005;2023/03;304,6407;0,0000;304,6407;13,6415;0,0000;13,6415;63,70700;0,0000;Petrobras 75 (P-75);UEP;542;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;7-BUZ-31D-RJS;7BUZ31DRJS;TAMBUATÁ;Petrobras;48610012913201005;2023/03;186,7769;0,0000;186,7769;10,1921;0,0000;10,1921;47,59800;0,0140;Petrobras 76;UEP;523;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Campos;7-EN-26D-RJS;7EN  0026D RJS;ENCHOVA;Trident Energy;480000037199734;2023/03;301,6400;0,0000;301,6400;8,1280;0,0000;8,1280;249,77100;205,3672;PLATAFORMA DE ENCHOVA;UEP;733;;;;< ºC;%;;%;> ºC;%;76,63447;10,19854;4,96783;1,08634;1,01743;0,24933;0,18632;0,07891;0,02429;0,00356;0,00023;0;0;0;1,21774;4,33501;2,00951;529,19835;38630,3357;09/05/2023
Rio de Janeiro;Campos;7-EN-31D-RJS;7EN  0031D RJS;ENCHOVA;Trident Energy;480000037199734;2023/03;748,5775;0,0000;748,5775;21,3917;0,0000;21,3917;657,36300;1.104,1447;PLATAFORMA DE ENCHOVA;UEP;744;;;;< ºC;%;;%;> ºC;%;76,63447;10,19854;4,96783;1,08634;1,01743;0,24933;0,18632;0,07891;0,02429;0,00356;0,00023;0;0;0;1,21774;4,33501;2,00951;529,19835;38630,3357;09/05/2023
Rio de Janeiro;Campos;7-EN-25D-RJS;7EN  0025D RJS;ENCHOVA;Trident Energy;480000037199734;2023/03;442,8870;0,0000;442,8870;6,5643;0,0000;6,5643;201,71900;1.973,3802;PLATAFORMA DE ENCHOVA;UEP;742;;;;< ºC;%;;%;> ºC;%;76,63447;10,19854;4,96783;1,08634;1,01743;0,24933;0,18632;0,07891;0,02429;0,00356;0,00023;0;0;0;1,21774;4,33501;2,00951;529,19835;38630,3357;09/05/2023
Rio de Janeiro;Campos;7-EN-23D-RJS;7EN  0023D RJS;ENCHOVA;Trident Energy;480000037199734;2023/03;235,9789;0,0000;235,9789;6,7024;0,0000;6,7024;205,96100;555,1971;PLATAFORMA DE ENCHOVA;UEP;724;;;;< ºC;%;;%;> ºC;%;76,63447;10,19854;4,96783;1,08634;1,01743;0,24933;0,18632;0,07891;0,02429;0,00356;0,00023;0;0;0;1,21774;4,33501;2,00951;529,19835;38630,3357;09/05/2023
Rio de Janeiro;Campos;7-EN-52H-RJS;7EN52HRJS;ENCHOVA;Trident Energy;480000037199734;2023/03;772,5153;0,0000;772,5153;8,7079;0,0000;8,7079;267,59200;455,6624;PLATAFORMA DE ENCHOVA;UEP;744;;;;< ºC;%;;%;> ºC;%;76,63447;10,19854;4,96783;1,08634;1,01743;0,24933;0,18632;0,07891;0,02429;0,00356;0,00023;0;0;0;1,21774;4,33501;2,00951;529,19835;38630,3357;09/05/2023
Rio de Janeiro;Campos;7-EN-33DA-RJS;7EN  0033DARJS;ENCHOVA;Trident Energy;480000037199734;2023/03;400,8573;0,0000;400,8573;7,2897;0,0000;7,2897;224,01100;720,5328;PLATAFORMA DE ENCHOVA;UEP;735;;;;< ºC;%;;%;> ºC;%;76,63447;10,19854;4,96783;1,08634;1,01743;0,24933;0,18632;0,07891;0,02429;0,00356;0,00023;0;0;0;1,21774;4,33501;2,00951;529,19835;38630,3357;09/05/2023
Rio de Janeiro;Campos;7-EN-37D-RJS;7EN  0037D RJS;ENCHOVA;Trident Energy;480000037199734;2023/03;289,6311;0,0000;289,6311;7,3449;0,0000;7,3449;225,70800;310,9408;PLATAFORMA DE ENCHOVA;UEP;735;;;;< ºC;%;;%;> ºC;%;76,63447;10,19854;4,96783;1,08634;1,01743;0,24933;0,18632;0,07891;0,02429;0,00356;0,00023;0;0;0;1,21774;4,33501;2,00951;529,19835;38630,3357;09/05/2023
Rio de Janeiro;Campos;7-EN-40D-RJS;7EN  0040D RJS;ENCHOVA;Trident Energy;480000037199734;2023/03;337,3063;0,0000;337,3063;11,0496;0,0000;11,0496;339,55200;1.349,4213;PLATAFORMA DE ENCHOVA;UEP;744;;;;< ºC;%;;%;> ºC;%;76,63447;10,19854;4,96783;1,08634;1,01743;0,24933;0,18632;0,07891;0,02429;0,00356;0,00023;0;0;0;1,21774;4,33501;2,00951;529,19835;38630,3357;09/05/2023
Rio de Janeiro;Campos;7-EN-51HP-RJS;7EN51HPRJS;ENCHOVA;Trident Energy;480000037199734;2023/03;653,0243;0,0000;653,0243;6,2421;0,0000;6,2421;191,81800;612,3572;PLATAFORMA DE ENCHOVA;UEP;744;;;;< ºC;%;;%;> ºC;%;76,63447;10,19854;4,96783;1,08634;1,01743;0,24933;0,18632;0,07891;0,02429;0,00356;0,00023;0;0;0;1,21774;4,33501;2,00951;529,19835;38630,3357;09/05/2023
Rio de Janeiro;Campos;7-ABL-84HP-RJS;7ABL84HPRJS;ALBACORA LESTE;Petro Rio Jaguar;480000038959767;2023/03;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;PETROBRAS 50;UEP;0;2021/02;Albacora Leste;18,6;< 290ºC;21.67%;290ºC a 380ºC;12.99%;> 380ºC;65.34%;88,46;3,23;1,33;0,29;0,55;0,14;0,19;0,15;0,14;0,12;0,11;0,04;0;0;0,41;4,84;2,06516;535,81583;36624,9667;09/05/2023
Rio de Janeiro;Campos;7-AB-130HP-RJS;7AB130HPRJS;ALBACORA LESTE;Petrobras;480000037039702;2023/03;492,9166;0,0000;492,9166;20,7309;0,0000;20,7309;639,64400;1.382,1151;PETROBRAS 25;UEP;581;2021/02;Albacora Leste;18,6;< 290ºC;21.67%;290ºC a 380ºC;12.99%;> 380ºC;65.34%;88,46;3,23;1,33;0,29;0,55;0,14;0,19;0,15;0,14;0,12;0,11;0,04;0;0;0,41;4,84;2,06516;535,81583;36624,9667;09/05/2023
Rio de Janeiro;Campos;7-AB-132HP-RJS;7AB132HPRJS;ALBACORA LESTE;Petrobras;480000037039702;2023/03;522,4501;0,0000;522,4501;7,0466;0,0000;7,0466;217,42000;309,2681;PETROBRAS 25;UEP;523;2021/02;Albacora Leste;18,6;< 290ºC;21.67%;290ºC a 380ºC;12.99%;> 380ºC;65.34%;88,46;3,23;1,33;0,29;0,55;0,14;0,19;0,15;0,14;0,12;0,11;0,04;0;0;0,41;4,84;2,06516;535,81583;36624,9667;09/05/2023
Rio de Janeiro;Santos;7-LL-59-RJS;7LL59RJS;AnC_TUPI;Petrobras;486100038862000;2023/03;104,7828;0,0000;104,7828;4,6887;0,0000;4,6887;69,87600;14,0230;FPSO CIDADE DE SAQUAREMA;UEP;676;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-91-RJS;7LL91RJS;AnC_TUPI;Petrobras;486100038862000;2023/03;115,3588;0,0000;115,3588;4,1129;0,0000;4,1129;61,29300;0,1128;FPSO CIDADE DE SAQUAREMA;UEP;665;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;4-BRSA-1047-RJS;4RJS698;AnC_TUPI;Petrobras;48610012913201005;2023/03;99,8140;0,0000;99,8140;3,2021;0,0000;3,2021;47,72000;2,3822;Petrobras 69;UEP;681;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-48D-RJS;7LL48DRJS;AnC_TUPI;Petrobras;486100038862000;2023/03;123,4266;0,0000;123,4266;4,6473;0,0000;4,6473;69,25700;7,5115;FPSO CIDADE DE MARICÁ;UEP;685;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-102D-RJS;7LL102DRJS;AnC_TUPI;Petrobras;486100038862000;2023/03;35,1842;0,0000;35,1842;3,4068;0,0000;3,4068;50,77100;1,2300;Petrobras 66 (P-66);UEP;306;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-95D-RJS;7LL95DRJS;AnC_TUPI;Petrobras;486100038862000;2023/03;78,8196;0,0000;78,8196;2,6322;0,0000;2,6322;39,22600;8,7465;FPSO CIDADE DE ANGRA DOS REIS;UEP;550;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-110D-RJS;7LL110DRJS;AnC_TUPI;Petrobras;486100038862000;2023/03;75,6335;0,0000;75,6335;4,5686;0,0000;4,5686;68,08500;0,0666;Petrobras 67 (P-67);UEP;616;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-SEP-6-RJS;7SEP6RJS;SÉPIA_ECO;Petrobras;48610012913201005;2023/03;20.621,9906;0,0000;20.621,9906;601,7061;0,0000;601,7061;1.798,18800;3,4452;FPSO Carioca (MV-30);UEP;449;2023/02;SEPIA;27,4;< 270ºC;30.78%;270ºC a 458ºC;25.82%;> 458ºC;43.4%;56,4;9,03;6,222;0,836;1,601;0,281;0,341;0,259;0,016;0,003;0;0;0;0,079;1,683;23,249;2,00036;528,0935;30198,2427;09/05/2023
Rio de Janeiro;Santos;7-SLL-2-RJS;7SLL2RJS;AnC_TUPI;Petrobras;48610012913201005;2023/03;137,7696;0,0000;137,7696;4,6913;0,0000;4,6913;69,91300;0,5608;Petrobras 69;UEP;681;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-100-RJS;7LL100RJS;AnC_TUPI;Petrobras;486100038862000;2023/03;92,6623;0,0000;92,6623;4,1586;0,0000;4,1586;61,97500;0,0000;Petrobras 66 (P-66);UEP;685;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-34D-RJS;7LL34DRJS;AnC_TUPI;Petrobras;486100038862000;2023/03;80,8009;0,0000;80,8009;3,0663;0,0000;3,0663;45,69700;0,0000;Petrobras 67 (P-67);UEP;645;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;9-BRSA-1254-RJS;9RJS733;SÉPIA_ECO;Petrobras;48610012913201005;2023/03;30.191,3447;0,0000;30.191,3447;874,9291;0,0000;874,9291;2.614,71000;5,2358;FPSO Carioca (MV-30);UEP;449;2023/02;SEPIA;27,4;< 270ºC;30.78%;270ºC a 458ºC;25.82%;> 458ºC;43.4%;56,4;9,03;6,222;0,836;1,601;0,281;0,341;0,259;0,016;0,003;0;0;0;0,079;1,683;23,249;2,00036;528,0935;30198,2427;09/05/2023
Rio de Janeiro;Santos;1-BRSA-976-RJS;1RJS691;SÉPIA_ECO;Petrobras;48610012913201005;2023/03;21.546,7887;0,0000;21.546,7887;1.149,7531;0,0000;1.149,7531;3.436,01600;9,3410;FPSO Carioca (MV-30);UEP;449;2023/02;SEPIA;27,4;< 270ºC;30.78%;270ºC a 458ºC;25.82%;> 458ºC;43.4%;56,4;9,03;6,222;0,836;1,601;0,281;0,341;0,259;0,016;0,003;0;0;0;0,079;1,683;23,249;2,00036;528,0935;30198,2427;09/05/2023
Rio de Janeiro;Santos;3-BRSA-1201-RJS;3RJS721;SÉPIA_ECO;Petrobras;48610012913201005;2023/03;28.634,9081;0,0000;28.634,9081;828,4988;0,0000;828,4988;2.475,95400;9,8829;FPSO Carioca (MV-30);UEP;449;2023/02;SEPIA;27,4;< 270ºC;30.78%;270ºC a 458ºC;25.82%;> 458ºC;43.4%;56,4;9,03;6,222;0,836;1,601;0,281;0,341;0,259;0,016;0,003;0;0;0;0,079;1,683;23,249;2,00036;528,0935;30198,2427;09/05/2023
Rio de Janeiro;Santos;7-LL-46-RJS;7LL46RJS;AnC_TUPI;Petrobras;486100038862000;2023/03;62,5392;0,0000;62,5392;7,2752;0,0000;7,2752;108,42100;1,3829;FPSO CIDADE DE SAQUAREMA;UEP;683;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-22D-RJS;7LL22DRJS;AnC_TUPI;Petrobras;486100038862000;2023/03;115,2267;0,0000;115,2267;4,3762;0,0000;4,3762;65,21800;0,6955;FPSO CIDADE DE PARATY;UEP;683;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;9-LL-19-RJS;9LL19RJS;AnC_TUPI;Petrobras;486100038862000;2023/03;91,9183;0,0000;91,9183;3,6160;0,0000;3,6160;53,88800;1,6978;Petrobras 67 (P-67);UEP;668;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-67D-RJS;7LL67DRJS;AnC_TUPI;Petrobras;486100038862000;2023/03;38,8623;0,0000;38,8623;3,8777;0,0000;3,8777;57,78900;0,0345;Petrobras 67 (P-67);UEP;566;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;3-BRSA-496-RJS;3RJS646;AnC_TUPI;Petrobras;486100038862000;2023/03;23,1027;0,0000;23,1027;1,1633;0,0000;1,1633;17,33500;21,3549;FPSO CIDADE DE ANGRA DOS REIS;UEP;549;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-28D-RJS;7LL28DRJS;AnC_TUPI;Petrobras;486100038862000;2023/03;120,6361;0,0000;120,6361;4,1172;0,0000;4,1172;61,35800;6,7514;FPSO CIDADE DE PARATY;UEP;685;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Espírito Santo;Campos;7-ABA-2D-ESS;7ABA2DESS;ABALONE;Shell Brasil;480000035529711;2023/03;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;FPSO ESPIRITO SANTO;UEP;0;2021/02;Ostra;18,1;< 290ºC;15.55%;290ºC a 380ºC;16.62%;> 380ºC;67.83%;91,469;3,963;1,28;0,3;0,372;0,136;0,097;0,085;0,062;0,071;0,067;0;0;0;0,474;1,624;2,03877;532,67493;38062,2999;09/05/2023
Rio Grande do Norte;Potiguar;3-RNS-85-RN;3RNS 0085  RN;PESCADA;Petrobras;480000039129784;2023/03;31,0280;0,0000;31,0280;11,9325;0,0000;11,9325;369,90800;0,0000;PLATAFORMA DE PESCADA 2;UEP;468;2020/02;Pescada;54,8;< 210ºC;77.3%;210ºC a 500ºC;20.63%;> 500ºC;2.07%;77,05;11,3;5,83;1,18;1,86;0,59;0,55;0,51;0,19;0;0;0;0;0;0,66;0,28;2,03731;532,51128;40967,7798;09/05/2023
Rio Grande do Norte;Potiguar;3-RNS-88DB-RN;3RNS 0088DBRN;PESCADA;Petrobras;480000039129784;2023/03;0,0000;9,3791;9,3791;4,4666;0,0000;4,4666;138,46600;0,1108;PLATAFORMA DE PESCADA 1B;UEP;739;2020/02;Pescada;54,8;< 210ºC;77.3%;210ºC a 500ºC;20.63%;> 500ºC;2.07%;77,05;11,3;5,83;1,18;1,86;0,59;0,55;0,51;0,19;0;0;0;0;0;0,66;0,28;2,03731;532,51128;40967,7798;09/05/2023
Rio Grande do Norte;Potiguar;7-PE-1D-RNS;7PE  0001D RNS;PESCADA;Petrobras;480000039129784;2023/03;0,0000;27,9010;27,9010;11,4667;0,0000;11,4667;355,46800;0,1418;PLATAFORMA DE PESCADA 1B;UEP;739;2020/02;Pescada;54,8;< 210ºC;77.3%;210ºC a 500ºC;20.63%;> 500ºC;2.07%;77,05;11,3;5,83;1,18;1,86;0,59;0,55;0,51;0,19;0;0;0;0;0;0,66;0,28;2,03731;532,51128;40967,7798;09/05/2023
Rio Grande do Norte;Potiguar;7-PE-2D-RNS;7PE  0002D RNS;PESCADA;Petrobras;480000039129784;2023/03;4,7760;9,8450;14,6210;0,8527;0,8805;1,7332;53,72900;0,0881;PLATAFORMA DE PESCADA 1B;UEP;739;2020/02;Pescada;54,8;< 210ºC;77.3%;210ºC a 500ºC;20.63%;> 500ºC;2.07%;77,05;11,3;5,83;1,18;1,86;0,59;0,55;0,51;0,19;0;0;0;0;0;0,66;0,28;2,03731;532,51128;40967,7798;09/05/2023
Rio Grande do Norte;Potiguar;7-PE-3D-RNS;7PE  0003D RNS;PESCADA;Petrobras;480000039129784;2023/03;0,2145;13,5310;13,7455;2,3115;0,7870;3,0985;96,05500;0,1154;PLATAFORMA DE PESCADA 1B;UEP;739;2020/02;Pescada;54,8;< 210ºC;77.3%;210ºC a 500ºC;20.63%;> 500ºC;2.07%;77,05;11,3;5,83;1,18;1,86;0,59;0,55;0,51;0,19;0;0;0;0;0;0,66;0,28;2,03731;532,51128;40967,7798;09/05/2023
Rio de Janeiro;Santos;7-BUZ-31D-RJS;7BUZ31DRJS;BÚZIOS;Petrobras;48610012913201005;2023/03;7.558,7455;0,0000;7.558,7455;412,4682;0,0000;412,4682;1.926,27300;0,5673;Petrobras 76;UEP;523;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;7-BUZ-29D-RJS;7BUZ29DRJS;BÚZIOS;Petrobras;48610012913201005;2023/03;6.770,5933;0,0000;6.770,5933;393,2998;0,0000;393,2998;1.836,75400;0,6771;Petrobras 75 (P-75);UEP;513;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
